10355,Ambrogio Beretta,M,19,NA,NA,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Cycling,Cycling Men's Road Race Individual,NA
110000,Aleksandr Aleksandrovich Shostak,M,26,167,62,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Team All-Around,NA
3444,Al-Farouq Ajiede Aminu,M,21,211,98,Nigeria,NGR,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,NA
23836,Albert Maximo Cristina,M,33,194,95,Netherlands,NED,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Men's Volleyball,NA
107852,Alois Schwarz,M,26,NA,NA,Austria,AUT,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,NA
16117,Adrian Bucur,M,23,170,65,Romania,ROU,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Pommelled Horse,NA
18039,Alberto Capilla Prez,M,29,170,NA,Mexico,MEX,1956 Summer,1956,Summer,Melbourne,Diving,Diving Men's Platform,NA
29764,Alenka Dovan,F,25,164,60,Slovenia,SLO,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
92102,Alan Joseph Patterson,M,27,175,80,New Zealand,NZL,1968 Summer,1968,Summer,Mexico City,Hockey,Hockey Men's Hockey,NA
78176,Abdel Aziz Mehelba,M,27,176,80,Egypt,EGY,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Men's Trap,NA
20580,Anas Chevalier,F,20,163,55,France,FRA,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 7.5 kilometres Sprint,NA
92937,Alexis Pea,M,20,NA,NA,Dominican Republic,DOM,1992 Summer,1992,Summer,Barcelona,Baseball,Baseball Men's Baseball,NA
44765,Alfred Hagn,M,23,178,74,West Germany,FRG,1972 Winter,1972,Winter,Sapporo,Alpine Skiing,Alpine Skiing Men's Slalom,NA
121245,Agustn Torres Gutirrez,M,30,171,72,Argentina,ARG,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Slalom,NA
104304,Abdel Aziz Sahre,M,20,183,63,Morocco,MAR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 3000 metres Steeplechase,NA
9550,Aleksandr Gennadyevich Belanovsky,M,24,NA,NA,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Pommelled Horse,NA
23273,Alberto Costa Casal,M,25,180,78,Spain,ESP,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Men's Doubles,Bronze
97114,Alexander Phimister Proctor,M,67,NA,NA,United States,USA,1928 Summer,1928,Summer,Amsterdam,Art Competitions,Art Competitions Mixed Sculpturing Statues,NA
135489,Anastasiya Valeryevna Zuyeva-Fesikova,F,22,182,71,Russia,RUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
35608,Alison Rachel Fitch,F,16,176,69,New Zealand,NZL,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 100 metres Freestyle,NA
118744,Alisha Tatham,F,25,180,75,Canada,CAN,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,NA
42916,Anastasija Grigorjeva,F,22,169,65,Latvia,LAT,2012 Summer,2012,Summer,London,Wrestling,Wrestling Women's Middleweight Freestyle,NA
114438,Agnieszka Staro-Nagay,F,35,169,61,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Women's Air Rifle 10 metres,NA
102359,Alfonso Carlos Romo Garza,M,49,173,69,Mexico,MEX,2000 Summer,2000,Summer,Sydney,Equestrianism,Equestrianism Mixed Jumping Individual,NA
2470,Aleksandar Aleksandrov,M,24,195,85,Bulgaria,BUL,1968 Summer,1968,Summer,Mexico City,Volleyball,Volleyball Men's Volleyball,NA
